date,plant_id,plant_name,energy_source,mwh_produced
2023-11-10,PL02,Espoo Plant,Solar,62
2023-11-10,PL03,Oulu Plant,Biomass,281
2023-11-10,PL04,Tampere Plant,Nuclear,1096
2023-11-10,PL05,Rovaniemi Plant,Hydro,396
2023-11-11,PL01,Vaasa Plant,Wind,99
2023-11-11,PL02,Espoo Plant,Solar,42
2023-11-11,PL03,Oulu Plant,Biomass,290
2023-11-11,PL04,Tampere Plant,Nuclear,1117
2023-11-11,PL05,Rovaniemi Plant,Hydro,402
2023-11-12,PL01,Vaasa Plant,Wind,107
2023-11-12,PL02,Espoo Plant,Solar,66
2023-11-12,PL03,Oulu Plant,Biomass,289
2023-11-12,PL04,Tampere Plant,Nuclear,1091
2023-11-12,PL05,Rovaniemi Plant,Hydro,381
2023-11-13,PL01,Vaasa Plant,Wind,100
2023-11-13,PL02,Espoo Plant,Solar,50
2023-11-13,PL03,Oulu Plant,Biomass,294
2023-11-13,PL04,Tampere Plant,Nuclear,1085
2023-11-13,PL05,Rovaniemi Plant,Hydro,386
2023-11-14,PL01,Vaasa Plant,Wind,119
2023-11-14,PL02,Espoo Plant,Solar,56
2023-11-14,PL03,Oulu Plant,Biomass,307
2023-11-14,PL04,Tampere Plant,Nuclear,1114
2023-11-14,PL05,Rovaniemi Plant,Hydro,395
2023-11-15,PL01,Vaasa Plant,Wind,82
2023-11-15,PL02,Espoo Plant,Solar,43
2023-11-15,PL03,Oulu Plant,Biomass,299
2023-11-15,PL04,Tampere Plant,Nuclear,1100
2023-11-15,PL05,Rovaniemi Plant,Hydro,401
2023-11-16,PL01,Vaasa Plant,Wind,109
2023-11-16,PL02,Espoo Plant,Solar,63
2023-11-16,PL03,Oulu Plant,Biomass,304
2023-11-16,PL04,Tampere Plant,Nuclear,1092
2023-11-16,PL05,Rovaniemi Plant,Hydro,414
2023-11-17,PL01,Vaasa Plant,Wind,118
2023-11-17,PL02,Espoo Plant,Solar,41
2023-11-17,PL03,Oulu Plant,Biomass,315
2023-11-17,PL04,Tampere Plant,Nuclear,1119
2023-11-17,PL05,Rovaniemi Plant,Hydro,390
2023-11-18,PL01,Vaasa Plant,Wind,83
2023-11-18,PL02,Espoo Plant,Solar,68
2023-11-18,PL03,Oulu Plant,Biomass,290
2023-11-18,PL04,Tampere Plant,Nuclear,1085
2023-11-18,PL05,Rovaniemi Plant,Hydro,403
2023-11-19,PL01,Vaasa Plant,Wind,115
2023-11-19,PL02,Espoo Plant,Solar,54
2023-11-19,PL03,Oulu Plant,Biomass,283
2023-11-19,PL04,Tampere Plant,Nuclear,1081
2023-11-19,PL05,Rovaniemi Plant,Hydro,388
2023-11-20,PL01,Vaasa Plant,Wind,92
2023-11-20,PL02,Espoo Plant,Solar,45
2023-11-20,PL03,Oulu Plant,Biomass,318
2023-11-20,PL04,Tampere Plant,Nuclear,1083
2023-11-20,PL05,Rovaniemi Plant,Hydro,405
2023-11-21,PL01,Vaasa Plant,Wind,91
2023-11-21,PL02,Espoo Plant,Solar,64
2023-11-21,PL03,Oulu Plant,Biomass,305
2023-11-21,PL04,Tampere Plant,Nuclear,1100
2023-11-21,PL05,Rovaniemi Plant,Hydro,415
2023-11-22,PL01,Vaasa Plant,Wind,113
2023-11-22,PL02,Espoo Plant,Solar,50
2023-11-22,PL03,Oulu Plant,Biomass,314
2023-11-22,PL04,Tampere Plant,Nuclear,1083
2023-11-22,PL05,Rovaniemi Plant,Hydro,404
2023-11-23,PL01,Vaasa Plant,Wind,115
2023-11-23,PL02,Espoo Plant,Solar,57
2023-11-23,PL03,Oulu Plant,Biomass,281
2023-11-23,PL04,Tampere Plant,Nuclear,1099
2023-11-23,PL05,Rovaniemi Plant,Hydro,396
2023-11-24,PL01,Vaasa Plant,Wind,93
2023-11-24,PL02,Espoo Plant,Solar,53
2023-11-24,PL03,Oulu Plant,Biomass,303
2023-11-24,PL04,Tampere Plant,Nuclear,1084
2023-11-24,PL05,Rovaniemi Plant,Hydro,394
2023-11-25,PL01,Vaasa Plant,Wind,100
2023-11-25,PL02,Espoo Plant,Solar,53
2023-11-25,PL03,Oulu Plant,Biomass,298
2023-11-25,PL04,Tampere Plant,Nuclear,1101
2023-11-25,PL05,Rovaniemi Plant,Hydro,408
2023-11-26,PL01,Vaasa Plant,Wind,97
2023-11-26,PL02,Espoo Plant,Solar,57
2023-11-26,PL03,Oulu Plant,Biomass,318
2023-11-26,PL04,Tampere Plant,Nuclear,1113
2023-11-26,PL05,Rovaniemi Plant,Hydro,390
2023-11-27,PL01,Vaasa Plant,Wind,110
2023-11-27,PL02,Espoo Plant,Solar,41
2023-11-27,PL03,Oulu Plant,Biomass,282
2023-11-27,PL04,Tampere Plant,Nuclear,1099
2023-11-27,PL05,Rovaniemi Plant,Hydro,419
2023-11-28,PL01,Vaasa Plant,Wind,86
2023-11-28,PL02,Espoo Plant,Solar,59
2023-11-28,PL03,Oulu Plant,Biomass,286
2023-11-28,PL04,Tampere Plant,Nuclear,1115
2023-11-28,PL05,Rovaniemi Plant,Hydro,396
2023-11-29,PL01,Vaasa Plant,Wind,116
2023-11-29,PL02,Espoo Plant,Solar,31
2023-11-29,PL03,Oulu Plant,Biomass,307
2023-11-29,PL04,Tampere Plant,Nuclear,1096
2023-11-29,PL05,Rovaniemi Plant,Hydro,383
2023-11-30,PL01,Vaasa Plant,Wind,105
2023-11-30,PL02,Espoo Plant,Solar,33
2023-11-30,PL03,Oulu Plant,Biomass,304
2023-11-30,PL04,Tampere Plant,Nuclear,1116
2023-11-30,PL05,Rovaniemi Plant,Hydro,413
2023-12-01,PL01,Vaasa Plant,Wind,119
2023-12-01,PL02,Espoo Plant,Solar,67
2023-12-01,PL03,Oulu Plant,Biomass,280
2023-12-01,PL04,Tampere Plant,Nuclear,1084
2023-12-01,PL05,Rovaniemi Plant,Hydro,400
2023-12-02,PL01,Vaasa Plant,Wind,89
2023-12-02,PL02,Espoo Plant,Solar,66
2023-12-02,PL03,Oulu Plant,Biomass,306
2023-12-02,PL04,Tampere Plant,Nuclear,1082
2023-12-02,PL05,Rovaniemi Plant,Hydro,388
2023-12-03,PL01,Vaasa Plant,Wind,104
2023-12-03,PL02,Espoo Plant,Solar,31
2023-12-03,PL03,Oulu Plant,Biomass,283
2023-12-03,PL04,Tampere Plant,Nuclear,1081
2023-12-03,PL05,Rovaniemi Plant,Hydro,402
2023-12-04,PL01,Vaasa Plant,Wind,87
2023-12-04,PL02,Espoo Plant,Solar,48
2023-12-04,PL03,Oulu Plant,Biomass,307
2023-12-04,PL04,Tampere Plant,Nuclear,1113
2023-12-04,PL05,Rovaniemi Plant,Hydro,401
2023-12-05,PL01,Vaasa Plant,Wind,81
2023-12-05,PL02,Espoo Plant,Solar,42
2023-12-05,PL03,Oulu Plant,Biomass,298
2023-12-05,PL04,Tampere Plant,Nuclear,1098
2023-12-05,PL05,Rovaniemi Plant,Hydro,400
2023-12-06,PL01,Vaasa Plant,Wind,101
2023-12-06,PL02,Espoo Plant,Solar,56
2023-12-06,PL03,Oulu Plant,Biomass,300
2023-12-06,PL04,Tampere Plant,Nuclear,1118
2023-12-06,PL05,Rovaniemi Plant,Hydro,412
2023-12-07,PL01,Vaasa Plant,Wind,81
2023-12-07,PL02,Espoo Plant,Solar,32
2023-12-07,PL03,Oulu Plant,Biomass,282
2023-12-07,PL04,Tampere Plant,Nuclear,1106
2023-12-07,PL05,Rovaniemi Plant,Hydro,411
2023-12-08,PL01,Vaasa Plant,Wind,106
2023-12-08,PL02,Espoo Plant,Solar,56
2023-12-08,PL03,Oulu Plant,Biomass,291
2023-12-08,PL04,Tampere Plant,Nuclear,1116
2023-12-08,PL05,Rovaniemi Plant,Hydro,394
2023-12-09,PL01,Vaasa Plant,Wind,98
2023-12-09,PL02,Espoo Plant,Solar,49
2023-12-09,PL03,Oulu Plant,Biomass,307
2023-12-09,PL04,Tampere Plant,Nuclear,1089
2023-12-09,PL05,Rovaniemi Plant,Hydro,401
2023-12-10,PL01,Vaasa Plant,Wind,90
2023-12-10,PL02,Espoo Plant,Solar,41
2023-12-10,PL03,Oulu Plant,Biomass,305
2023-12-10,PL04,Tampere Plant,Nuclear,1103
2023-12-10,PL05,Rovaniemi Plant,Hydro,385
2023-12-11,PL01,Vaasa Plant,Wind,108
2023-12-11,PL02,Espoo Plant,Solar,46
2023-12-11,PL03,Oulu Plant,Biomass,294
2023-12-11,PL04,Tampere Plant,Nuclear,1111
2023-12-11,PL05,Rovaniemi Plant,Hydro,416
2023-12-12,PL01,Vaasa Plant,Wind,112
2023-12-12,PL02,Espoo Plant,Solar,45
2023-12-12,PL03,Oulu Plant,Biomass,310
2023-12-12,PL04,Tampere Plant,Nuclear,1096
2023-12-12,PL05,Rovaniemi Plant,Hydro,401
2023-12-13,PL01,Vaasa Plant,Wind,116
2023-12-13,PL02,Espoo Plant,Solar,33
2023-12-13,PL03,Oulu Plant,Biomass,307
2023-12-13,PL04,Tampere Plant,Nuclear,1110
2023-12-13,PL05,Rovaniemi Plant,Hydro,380
2023-12-14,PL01,Vaasa Plant,Wind,112
2023-12-14,PL02,Espoo Plant,Solar,45
2023-12-14,PL03,Oulu Plant,Biomass,299
2023-12-14,PL04,Tampere Plant,Nuclear,1114
2023-12-14,PL05,Rovaniemi Plant,Hydro,413
2023-12-15,PL01,Vaasa Plant,Wind,116
2023-12-15,PL02,Espoo Plant,Solar,58
2023-12-15,PL03,Oulu Plant,Biomass,312
2023-12-15,PL04,Tampere Plant,Nuclear,1091
2023-12-15,PL05,Rovaniemi Plant,Hydro,405
2023-12-16,PL01,Vaasa Plant,Wind,110
2023-12-16,PL02,Espoo Plant,Solar,52
2023-12-16,PL03,Oulu Plant,Biomass,296
2023-12-16,PL04,Tampere Plant,Nuclear,1108
2023-12-16,PL05,Rovaniemi Plant,Hydro,386
2023-12-17,PL01,Vaasa Plant,Wind,113
2023-12-17,PL02,Espoo Plant,Solar,30
2023-12-17,PL03,Oulu Plant,Biomass,319
2023-12-17,PL04,Tampere Plant,Nuclear,1097
2023-12-17,PL05,Rovaniemi Plant,Hydro,390
2023-12-18,PL01,Vaasa Plant,Wind,119
2023-12-18,PL02,Espoo Plant,Solar,30
2023-12-18,PL03,Oulu Plant,Biomass,307
2023-12-18,PL04,Tampere Plant,Nuclear,1110
2023-12-18,PL05,Rovaniemi Plant,Hydro,404
2023-12-19,PL01,Vaasa Plant,Wind,119
2023-12-19,PL02,Espoo Plant,Solar,54
2023-12-19,PL03,Oulu Plant,Biomass,299
2023-12-19,PL04,Tampere Plant,Nuclear,1092
2023-12-19,PL05,Rovaniemi Plant,Hydro,417
2023-12-20,PL01,Vaasa Plant,Wind,114
2023-12-20,PL02,Espoo Plant,Solar,37
2023-12-20,PL03,Oulu Plant,Biomass,304
2023-12-20,PL04,Tampere Plant,Nuclear,1087
2023-12-20,PL05,Rovaniemi Plant,Hydro,394
2023-12-21,PL01,Vaasa Plant,Wind,88
2023-12-21,PL02,Espoo Plant,Solar,63
2023-12-21,PL03,Oulu Plant,Biomass,291
2023-12-21,PL04,Tampere Plant,Nuclear,1106
2023-12-21,PL05,Rovaniemi Plant,Hydro,414
2023-12-22,PL01,Vaasa Plant,Wind,92
2023-12-22,PL02,Espoo Plant,Solar,41
2023-12-22,PL03,Oulu Plant,Biomass,315
2023-12-22,PL04,Tampere Plant,Nuclear,1115
2023-12-22,PL05,Rovaniemi Plant,Hydro,386
2023-12-23,PL01,Vaasa Plant,Wind,114
2023-12-23,PL02,Espoo Plant,Solar,44
2023-12-23,PL03,Oulu Plant,Biomass,314
2023-12-23,PL04,Tampere Plant,Nuclear,1091
2023-12-23,PL05,Rovaniemi Plant,Hydro,386
2023-12-24,PL01,Vaasa Plant,Wind,103
2023-12-24,PL02,Espoo Plant,Solar,51
2023-12-24,PL03,Oulu Plant,Biomass,297
2023-12-24,PL04,Tampere Plant,Nuclear,1094
2023-12-24,PL05,Rovaniemi Plant,Hydro,388
2023-12-25,PL01,Vaasa Plant,Wind,119
2023-12-25,PL02,Espoo Plant,Solar,65
2023-12-25,PL03,Oulu Plant,Biomass,307
2023-12-25,PL04,Tampere Plant,Nuclear,1091
2023-12-25,PL05,Rovaniemi Plant,Hydro,398
2023-12-26,PL01,Vaasa Plant,Wind,103
2023-12-26,PL02,Espoo Plant,Solar,44
2023-12-26,PL03,Oulu Plant,Biomass,311
2023-12-26,PL04,Tampere Plant,Nuclear,1115
2023-12-26,PL05,Rovaniemi Plant,Hydro,387
2023-12-27,PL01,Vaasa Plant,Wind,89
2023-12-27,PL02,Espoo Plant,Solar,63
2023-12-27,PL03,Oulu Plant,Biomass,316
2023-12-27,PL04,Tampere Plant,Nuclear,1085
2023-12-27,PL05,Rovaniemi Plant,Hydro,415
2023-12-28,PL01,Vaasa Plant,Wind,112
2023-12-28,PL02,Espoo Plant,Solar,44
2023-12-28,PL03,Oulu Plant,Biomass,300
2023-12-28,PL04,Tampere Plant,Nuclear,1097
2023-12-28,PL05,Rovaniemi Plant,Hydro,400
2023-12-29,PL01,Vaasa Plant,Wind,107
2023-12-29,PL02,Espoo Plant,Solar,34
2023-12-29,PL03,Oulu Plant,Biomass,297
2023-12-29,PL04,Tampere Plant,Nuclear,1086
2023-12-29,PL05,Rovaniemi Plant,Hydro,418
2023-12-30,PL01,Vaasa Plant,Wind,117
2023-12-30,PL02,Espoo Plant,Solar,34
2023-12-30,PL03,Oulu Plant,Biomass,304
2023-12-30,PL04,Tampere Plant,Nuclear,1099
2023-12-30,PL05,Rovaniemi Plant,Hydro,411
2023-12-31,PL01,Vaasa Plant,Wind,118
2023-12-31,PL02,Espoo Plant,Solar,37
2023-12-31,PL03,Oulu Plant,Biomass,308
2023-12-31,PL04,Tampere Plant,Nuclear,1097
2023-12-31,PL05,Rovaniemi Plant,Hydro,390
2024-01-01,PL01,Vaasa Plant,Wind,106
2024-01-01,PL02,Espoo Plant,Solar,51
2024-01-01,PL03,Oulu Plant,Biomass,280
2024-01-01,PL04,Tampere Plant,Nuclear,1095
2024-01-01,PL05,Rovaniemi Plant,Hydro,396
2024-01-02,PL01,Vaasa Plant,Wind,98
2024-01-02,PL02,Espoo Plant,Solar,47
2024-01-02,PL03,Oulu Plant,Biomass,314
2024-01-02,PL04,Tampere Plant,Nuclear,1086
2024-01-02,PL05,Rovaniemi Plant,Hydro,407
2024-01-03,PL01,Vaasa Plant,Wind,108
2024-01-03,PL02,Espoo Plant,Solar,34
2024-01-03,PL03,Oulu Plant,Biomass,305
2024-01-03,PL04,Tampere Plant,Nuclear,1104
2024-01-03,PL05,Rovaniemi Plant,Hydro,400
2024-01-04,PL01,Vaasa Plant,Wind,89
2024-01-04,PL02,Espoo Plant,Solar,60
2024-01-04,PL03,Oulu Plant,Biomass,291
2024-01-04,PL04,Tampere Plant,Nuclear,1084
2024-01-04,PL05,Rovaniemi Plant,Hydro,418
2024-01-05,PL01,Vaasa Plant,Wind,95
2024-01-05,PL02,Espoo Plant,Solar,55
2024-01-05,PL03,Oulu Plant,Biomass,285
2024-01-05,PL04,Tampere Plant,Nuclear,1091
2024-01-05,PL05,Rovaniemi Plant,Hydro,394
2024-01-06,PL01,Vaasa Plant,Wind,102
2024-01-06,PL02,Espoo Plant,Solar,37
2024-01-06,PL03,Oulu Plant,Biomass,288
2024-01-06,PL04,Tampere Plant,Nuclear,1103
2024-01-06,PL05,Rovaniemi Plant,Hydro,396
2024-01-07,PL01,Vaasa Plant,Wind,93
2024-01-07,PL02,Espoo Plant,Solar,48
2024-01-07,PL03,Oulu Plant,Biomass,306
2024-01-07,PL04,Tampere Plant,Nuclear,1085
2024-01-07,PL05,Rovaniemi Plant,Hydro,401
2024-01-08,PL01,Vaasa Plant,Wind,116
2024-01-08,PL02,Espoo Plant,Solar,36
2024-01-08,PL03,Oulu Plant,Biomass,312
2024-01-08,PL04,Tampere Plant,Nuclear,1110
2024-01-08,PL05,Rovaniemi Plant,Hydro,389
2024-01-09,PL01,Vaasa Plant,Wind,87
2024-01-09,PL02,Espoo Plant,Solar,66
2024-01-09,PL03,Oulu Plant,Biomass,314
2024-01-09,PL04,Tampere Plant,Nuclear,1095
2024-01-09,PL05,Rovaniemi Plant,Hydro,410
2024-01-10,PL01,Vaasa Plant,Wind,90
2024-01-10,PL02,Espoo Plant,Solar,57
2024-01-10,PL03,Oulu Plant,Biomass,297
2024-01-10,PL04,Tampere Plant,Nuclear,1107
2024-01-10,PL05,Rovaniemi Plant,Hydro,414
2024-01-11,PL01,Vaasa Plant,Wind,84
2024-01-11,PL02,Espoo Plant,Solar,33
2024-01-11,PL03,Oulu Plant,Biomass,290
2024-01-11,PL04,Tampere Plant,Nuclear,1081
2024-01-11,PL05,Rovaniemi Plant,Hydro,391
2024-01-12,PL01,Vaasa Plant,Wind,95
2024-01-12,PL02,Espoo Plant,Solar,69
2024-01-12,PL03,Oulu Plant,Biomass,281
2024-01-12,PL04,Tampere Plant,Nuclear,1082
2024-01-12,PL05,Rovaniemi Plant,Hydro,400
2024-01-13,PL01,Vaasa Plant,Wind,116
2024-01-13,PL02,Espoo Plant,Solar,47
2024-01-13,PL03,Oulu Plant,Biomass,285
2024-01-13,PL04,Tampere Plant,Nuclear,1111
2024-01-13,PL05,Rovaniemi Plant,Hydro,403
2024-01-14,PL01,Vaasa Plant,Wind,110
2024-01-14,PL02,Espoo Plant,Solar,64
2024-01-14,PL03,Oulu Plant,Biomass,312
2024-01-14,PL04,Tampere Plant,Nuclear,1103
2024-01-14,PL05,Rovaniemi Plant,Hydro,395
2024-01-15,PL01,Vaasa Plant,Wind,97
2024-01-15,PL02,Espoo Plant,Solar,68
2024-01-15,PL03,Oulu Plant,Biomass,297
2024-01-15,PL04,Tampere Plant,Nuclear,1104
2024-01-15,PL05,Rovaniemi Plant,Hydro,396
2024-01-16,PL01,Vaasa Plant,Wind,113
2024-01-16,PL02,Espoo Plant,Solar,66
2024-01-16,PL03,Oulu Plant,Biomass,310
2024-01-16,PL04,Tampere Plant,Nuclear,1091
2024-01-16,PL05,Rovaniemi Plant,Hydro,395
2024-01-17,PL01,Vaasa Plant,Wind,90
2024-01-17,PL02,Espoo Plant,Solar,30
2024-01-17,PL03,Oulu Plant,Biomass,305
2024-01-17,PL04,Tampere Plant,Nuclear,1091
2024-01-17,PL05,Rovaniemi Plant,Hydro,418
2024-01-18,PL01,Vaasa Plant,Wind,109
2024-01-18,PL02,Espoo Plant,Solar,33
2024-01-18,PL03,Oulu Plant,Biomass,310
2024-01-18,PL04,Tampere Plant,Nuclear,1081
2024-01-18,PL05,Rovaniemi Plant,Hydro,384
2024-01-19,PL01,Vaasa Plant,Wind,112
2024-01-19,PL02,Espoo Plant,Solar,63
2024-01-19,PL03,Oulu Plant,Biomass,310
2024-01-19,PL04,Tampere Plant,Nuclear,1107
2024-01-19,PL05,Rovaniemi Plant,Hydro,407
2024-01-20,PL01,Vaasa Plant,Wind,112
2024-01-20,PL02,Espoo Plant,Solar,67
2024-01-20,PL03,Oulu Plant,Biomass,298
2024-01-20,PL04,Tampere Plant,Nuclear,1089
2024-01-20,PL05,Rovaniemi Plant,Hydro,383
2024-01-21,PL01,Vaasa Plant,Wind,100
2024-01-21,PL02,Espoo Plant,Solar,37
2024-01-21,PL03,Oulu Plant,Biomass,296
2024-01-21,PL04,Tampere Plant,Nuclear,1111
2024-01-21,PL05,Rovaniemi Plant,Hydro,390
2024-01-22,PL01,Vaasa Plant,Wind,100
2024-01-22,PL02,Espoo Plant,Solar,62
2024-01-22,PL03,Oulu Plant,Biomass,290
2024-01-22,PL04,Tampere Plant,Nuclear,1091
2024-01-22,PL05,Rovaniemi Plant,Hydro,413
2024-01-23,PL01,Vaasa Plant,Wind,116
2024-01-23,PL02,Espoo Plant,Solar,31
2024-01-23,PL03,Oulu Plant,Biomass,282
2024-01-23,PL04,Tampere Plant,Nuclear,1089
2024-01-23,PL05,Rovaniemi Plant,Hydro,416
2024-01-24,PL01,Vaasa Plant,Wind,101
2024-01-24,PL02,Espoo Plant,Solar,51
2024-01-24,PL03,Oulu Plant,Biomass,291
2024-01-24,PL04,Tampere Plant,Nuclear,1092
2024-01-24,PL05,Rovaniemi Plant,Hydro,385
2024-01-25,PL01,Vaasa Plant,Wind,108
2024-01-25,PL02,Espoo Plant,Solar,60
2024-01-25,PL03,Oulu Plant,Biomass,296
2024-01-25,PL04,Tampere Plant,Nuclear,1103
2024-01-25,PL05,Rovaniemi Plant,Hydro,383
2024-01-26,PL01,Vaasa Plant,Wind,85
2024-01-26,PL02,Espoo Plant,Solar,56
2024-01-26,PL03,Oulu Plant,Biomass,318
2024-01-26,PL04,Tampere Plant,Nuclear,1096
2024-01-26,PL05,Rovaniemi Plant,Hydro,408
2024-01-27,PL01,Vaasa Plant,Wind,109
2024-01-27,PL02,Espoo Plant,Solar,66
2024-01-27,PL03,Oulu Plant,Biomass,295
2024-01-27,PL04,Tampere Plant,Nuclear,1115
2024-01-27,PL05,Rovaniemi Plant,Hydro,381
2024-01-28,PL01,Vaasa Plant,Wind,97
2024-01-28,PL02,Espoo Plant,Solar,60
2024-01-28,PL03,Oulu Plant,Biomass,315
2024-01-28,PL04,Tampere Plant,Nuclear,1089
2024-01-28,PL05,Rovaniemi Plant,Hydro,391
2024-01-29,PL01,Vaasa Plant,Wind,117
2024-01-29,PL02,Espoo Plant,Solar,55
2024-01-29,PL03,Oulu Plant,Biomass,288
2024-01-29,PL04,Tampere Plant,Nuclear,1100
2024-01-29,PL05,Rovaniemi Plant,Hydro,395
2024-01-30,PL01,Vaasa Plant,Wind,106
2024-01-30,PL02,Espoo Plant,Solar,49
2024-01-30,PL03,Oulu Plant,Biomass,307
2024-01-30,PL04,Tampere Plant,Nuclear,1081
2024-01-30,PL05,Rovaniemi Plant,Hydro,387
2024-01-31,PL01,Vaasa Plant,Wind,115
2024-01-31,PL02,Espoo Plant,Solar,43
2024-01-31,PL03,Oulu Plant,Biomass,283
2024-01-31,PL04,Tampere Plant,Nuclear,1113
2024-01-31,PL05,Rovaniemi Plant,Hydro,410
2024-02-01,PL01,Vaasa Plant,Wind,94
2024-02-01,PL02,Espoo Plant,Solar,40
2024-02-01,PL03,Oulu Plant,Biomass,282
2024-02-01,PL04,Tampere Plant,Nuclear,1118
2024-02-01,PL05,Rovaniemi Plant,Hydro,390
2024-02-02,PL01,Vaasa Plant,Wind,82
2024-02-02,PL02,Espoo Plant,Solar,34
2024-02-02,PL03,Oulu Plant,Biomass,310
2024-02-02,PL04,Tampere Plant,Nuclear,1115
2024-02-02,PL05,Rovaniemi Plant,Hydro,405
2024-02-03,PL01,Vaasa Plant,Wind,93
2024-02-03,PL02,Espoo Plant,Solar,35
2024-02-03,PL03,Oulu Plant,Biomass,294
2024-02-03,PL04,Tampere Plant,Nuclear,1092
2024-02-03,PL05,Rovaniemi Plant,Hydro,380
2024-02-04,PL01,Vaasa Plant,Wind,112
2024-02-04,PL02,Espoo Plant,Solar,59
2024-02-04,PL03,Oulu Plant,Biomass,309
2024-02-04,PL04,Tampere Plant,Nuclear,1088
2024-02-04,PL05,Rovaniemi Plant,Hydro,412
2024-02-05,PL01,Vaasa Plant,Wind,105
2024-02-05,PL02,Espoo Plant,Solar,65
2024-02-05,PL03,Oulu Plant,Biomass,319
2024-02-05,PL04,Tampere Plant,Nuclear,1098
2024-02-05,PL05,Rovaniemi Plant,Hydro,396
2024-02-06,PL01,Vaasa Plant,Wind,88
2024-02-06,PL02,Espoo Plant,Solar,44
2024-02-06,PL03,Oulu Plant,Biomass,299
2024-02-06,PL04,Tampere Plant,Nuclear,1108
2024-02-06,PL05,Rovaniemi Plant,Hydro,417
2024-02-07,PL01,Vaasa Plant,Wind,85
2024-02-07,PL02,Espoo Plant,Solar,39
2024-02-07,PL03,Oulu Plant,Biomass,308
2024-02-07,PL04,Tampere Plant,Nuclear,1103
2024-02-07,PL05,Rovaniemi Plant,Hydro,402
2024-02-08,PL01,Vaasa Plant,Wind,94
2024-02-08,PL02,Espoo Plant,Solar,64
2024-02-08,PL03,Oulu Plant,Biomass,302
2024-02-08,PL04,Tampere Plant,Nuclear,1082
2024-02-08,PL05,Rovaniemi Plant,Hydro,390
2024-02-09,PL01,Vaasa Plant,Wind,110
2024-02-09,PL02,Espoo Plant,Solar,66
2024-02-09,PL03,Oulu Plant,Biomass,280
2024-02-09,PL04,Tampere Plant,Nuclear,1103
2024-02-09,PL05,Rovaniemi Plant,Hydro,418
2024-02-10,PL01,Vaasa Plant,Wind,83
2024-02-10,PL02,Espoo Plant,Solar,38
2024-02-10,PL03,Oulu Plant,Biomass,299
2024-02-10,PL04,Tampere Plant,Nuclear,1098
2024-02-10,PL05,Rovaniemi Plant,Hydro,415
2024-02-11,PL01,Vaasa Plant,Wind,82
2024-02-11,PL02,Espoo Plant,Solar,38
2024-02-11,PL03,Oulu Plant,Biomass,283
2024-02-11,PL04,Tampere Plant,Nuclear,1098
2024-02-11,PL05,Rovaniemi Plant,Hydro,419
2024-02-12,PL01,Vaasa Plant,Wind,100
2024-02-12,PL02,Espoo Plant,Solar,56
2024-02-12,PL03,Oulu Plant,Biomass,284
2024-02-12,PL04,Tampere Plant,Nuclear,1093
2024-02-12,PL05,Rovaniemi Plant,Hydro,418
2024-02-13,PL01,Vaasa Plant,Wind,89
2024-02-13,PL02,Espoo Plant,Solar,67
2024-02-13,PL03,Oulu Plant,Biomass,315
2024-02-13,PL04,Tampere Plant,Nuclear,1089
2024-02-13,PL05,Rovaniemi Plant,Hydro,416
2024-02-14,PL01,Vaasa Plant,Wind,89
2024-02-14,PL02,Espoo Plant,Solar,65
2024-02-14,PL03,Oulu Plant,Biomass,314
2024-02-14,PL04,Tampere Plant,Nuclear,1107
2024-02-14,PL05,Rovaniemi Plant,Hydro,390
2024-02-15,PL01,Vaasa Plant,Wind,90
2024-02-15,PL02,Espoo Plant,Solar,57
2024-02-15,PL03,Oulu Plant,Biomass,315
2024-02-15,PL04,Tampere Plant,Nuclear,1107
2024-02-15,PL05,Rovaniemi Plant,Hydro,405
2024-02-16,PL01,Vaasa Plant,Wind,113
2024-02-16,PL02,Espoo Plant,Solar,39
2024-02-16,PL03,Oulu Plant,Biomass,288
2024-02-16,PL04,Tampere Plant,Nuclear,1092
2024-02-16,PL05,Rovaniemi Plant,Hydro,418
2024-02-17,PL01,Vaasa Plant,Wind,97
2024-02-17,PL02,Espoo Plant,Solar,65
2024-02-17,PL03,Oulu Plant,Biomass,286
2024-02-17,PL04,Tampere Plant,Nuclear,1119
2024-02-17,PL05,Rovaniemi Plant,Hydro,418
2024-02-18,PL01,Vaasa Plant,Wind,87
2024-02-18,PL02,Espoo Plant,Solar,30
2024-02-18,PL03,Oulu Plant,Biomass,280
2024-02-18,PL04,Tampere Plant,Nuclear,1113
2024-02-18,PL05,Rovaniemi Plant,Hydro,395
2024-02-19,PL01,Vaasa Plant,Wind,108
2024-02-19,PL02,Espoo Plant,Solar,36
2024-02-19,PL03,Oulu Plant,Biomass,294
2024-02-19,PL04,Tampere Plant,Nuclear,1081
2024-02-19,PL05,Rovaniemi Plant,Hydro,400
2024-02-20,PL01,Vaasa Plant,Wind,112
2024-02-20,PL02,Espoo Plant,Solar,51
2024-02-20,PL03,Oulu Plant,Biomass,315
2024-02-20,PL04,Tampere Plant,Nuclear,1108
2024-02-20,PL05,Rovaniemi Plant,Hydro,408
2024-02-21,PL01,Vaasa Plant,Wind,105
2024-02-21,PL02,Espoo Plant,Solar,54
2024-02-21,PL03,Oulu Plant,Biomass,297
2024-02-21,PL04,Tampere Plant,Nuclear,1086
2024-02-21,PL05,Rovaniemi Plant,Hydro,385
2024-02-22,PL01,Vaasa Plant,Wind,114
2024-02-22,PL02,Espoo Plant,Solar,61
